Company,Year,Value
Techtronic Industries Company Limited (SEHK:669),2021,8081.55
Techtronic Industries Company Limited (SEHK:669),2022,8041.34
Techtronic Industries Company Limited (SEHK:669),2023,4621.757142857261
Techtronic Industries Company Limited (SEHK:669),2024,4794.585714285821
Techtronic Industries Company Limited (SEHK:669),2025,4967.414285714382
Techtronic Industries Company Limited (SEHK:669),2026,5140.242857142942
Techtronic Industries Company Limited (SEHK:669),2027,5313.071428571502
Endress+Hauser AG,2016,644.5
Endress+Hauser AG,2017,646.39
Endress+Hauser AG,2018,691.42
Endress+Hauser AG,2019,771.41
Endress+Hauser AG,2020,743.03
Endress+Hauser AG,2021,844.2
Endress+Hauser AG,2022,997.43
Endress+Hauser AG,2023,12250.150000000996
Endress+Hauser AG,2024,11643.990714286792
Endress+Hauser AG,2025,11037.831428572586
Endress+Hauser AG,2026,10431.672142858382
Endress+Hauser AG,2027,9825.512857144178
Acer Incorporated (TWSE:2353),2016,6471.2
Acer Incorporated (TWSE:2353),2017,6545.39
Acer Incorporated (TWSE:2353),2018,6685.27
Acer Incorporated (TWSE:2353),2019,6472.96
Acer Incorporated (TWSE:2353),2020,7628.89
Acer Incorporated (TWSE:2353),2021,8704.42
Acer Incorporated (TWSE:2353),2022,7588.31
Acer Incorporated (TWSE:2353),2023,1438.9571428571724
Acer Incorporated (TWSE:2353),2024,1408.0250000000356
Acer Incorporated (TWSE:2353),2025,1377.092857142899
Acer Incorporated (TWSE:2353),2026,1346.1607142857622
Acer Incorporated (TWSE:2353),2027,1315.2285714286254
JTEKT Corporation (TSE:6473),2016,7397.5
JTEKT Corporation (TSE:6473),2017,7845.41
JTEKT Corporation (TSE:6473),2018,8481.9
JTEKT Corporation (TSE:6473),2019,8351.36
JTEKT Corporation (TSE:6473),2020,7192.91
JTEKT Corporation (TSE:6473),2021,7857.96
JTEKT Corporation (TSE:6473),2022,9361.36
JTEKT Corporation (TSE:6473),2023,8222.87428571472
JTEKT Corporation (TSE:6473),2024,8651.298571428993
JTEKT Corporation (TSE:6473),2025,9079.722857143264
JTEKT Corporation (TSE:6473),2026,9508.147142857535
JTEKT Corporation (TSE:6473),2027,9936.571428571808
"Samsung SDI Co., Ltd. (KOSE:A006400)",2016,3300.15
"Samsung SDI Co., Ltd. (KOSE:A006400)",2017,3841.87
"Samsung SDI Co., Ltd. (KOSE:A006400)",2018,5278.6
"Samsung SDI Co., Ltd. (KOSE:A006400)",2019,5845.2
"Samsung SDI Co., Ltd. (KOSE:A006400)",2020,6610.47
"Samsung SDI Co., Ltd. (KOSE:A006400)",2021,7768.34
"Samsung SDI Co., Ltd. (KOSE:A006400)",2022,11793.35
"Samsung SDI Co., Ltd. (KOSE:A006400)",2023,715.6142857143005
"Samsung SDI Co., Ltd. (KOSE:A006400)",2024,663.317857142875
"Samsung SDI Co., Ltd. (KOSE:A006400)",2025,611.0214285714494
"Samsung SDI Co., Ltd. (KOSE:A006400)",2026,558.7250000000238
"Samsung SDI Co., Ltd. (KOSE:A006400)",2027,506.4285714285983
"HORIBA, Ltd. (TSE:6856)",2016,672.82
"HORIBA, Ltd. (TSE:6856)",2017,751.72
"HORIBA, Ltd. (TSE:6856)",2018,808.88
"HORIBA, Ltd. (TSE:6856)",2019,788.72
"HORIBA, Ltd. (TSE:6856)",2020,741.94
"HORIBA, Ltd. (TSE:6856)",2021,879.02
"HORIBA, Ltd. (TSE:6856)",2022,1029.01
"HORIBA, Ltd. (TSE:6856)",2023,10580.218571429179
"HORIBA, Ltd. (TSE:6856)",2024,10583.893928572066
"HORIBA, Ltd. (TSE:6856)",2025,10587.569285714953
"HORIBA, Ltd. (TSE:6856)",2026,10591.24464285784
"HORIBA, Ltd. (TSE:6856)",2027,10594.920000000728
Nihon Kohden Corporation (TSE:6849),2016,567.42
Nihon Kohden Corporation (TSE:6849),2017,610.35
Nihon Kohden Corporation (TSE:6849),2018,618.0
Nihon Kohden Corporation (TSE:6849),2019,655.09
Nihon Kohden Corporation (TSE:6849),2020,651.3
Nihon Kohden Corporation (TSE:6849),2021,660.14
Nihon Kohden Corporation (TSE:6849),2022,658.57
Nihon Kohden Corporation (TSE:6849),2023,140449.35999999905
Nihon Kohden Corporation (TSE:6849),2024,148278.89464285565
Nihon Kohden Corporation (TSE:6849),2025,156108.42928571222
Nihon Kohden Corporation (TSE:6849),2026,163937.96392856882
Nihon Kohden Corporation (TSE:6849),2027,171767.49857142539
Anritsu Corporation (TSE:6754),2016,298.93
Anritsu Corporation (TSE:6754),2017,298.95
Anritsu Corporation (TSE:6754),2018,314.29
Anritsu Corporation (TSE:6754),2019,330.13
Anritsu Corporation (TSE:6754),2020,327.46
Anritsu Corporation (TSE:6754),2021,334.56
Anritsu Corporation (TSE:6754),2022,371.15
Anritsu Corporation (TSE:6754),2023,11300.341428571397
Anritsu Corporation (TSE:6754),2024,12538.356071428449
Anritsu Corporation (TSE:6754),2025,13776.3707142855
Anritsu Corporation (TSE:6754),2026,15014.385357142552
Anritsu Corporation (TSE:6754),2027,16252.399999999603
"Delta Electronics, Inc. (TWSE:2308)",2016,4783.23
"Delta Electronics, Inc. (TWSE:2308)",2017,5028.7
"Delta Electronics, Inc. (TWSE:2308)",2018,5357.78
"Delta Electronics, Inc. (TWSE:2308)",2019,5980.83
"Delta Electronics, Inc. (TWSE:2308)",2020,6035.12
"Delta Electronics, Inc. (TWSE:2308)",2021,6932.95
"Delta Electronics, Inc. (TWSE:2308)",2022,8452.89
"Delta Electronics, Inc. (TWSE:2308)",2023,5517.697142857407
"Delta Electronics, Inc. (TWSE:2308)",2024,5634.205000000262
"Delta Electronics, Inc. (TWSE:2308)",2025,5750.712857143118
"Delta Electronics, Inc. (TWSE:2308)",2026,5867.2207142859725
"Delta Electronics, Inc. (TWSE:2308)",2027,5983.728571428827
Lite-On Technology Corporation (TWSE:2301),2016,6125.32
Lite-On Technology Corporation (TWSE:2301),2017,5771.39
Lite-On Technology Corporation (TWSE:2301),2018,5559.89
Lite-On Technology Corporation (TWSE:2301),2019,4652.1
Lite-On Technology Corporation (TWSE:2301),2020,4007.6
Lite-On Technology Corporation (TWSE:2301),2021,4149.07
Lite-On Technology Corporation (TWSE:2301),2022,4330.18
Lite-On Technology Corporation (TWSE:2301),2023,3974.5928571430686
Lite-On Technology Corporation (TWSE:2301),2024,4074.3346428573495
Lite-On Technology Corporation (TWSE:2301),2025,4174.0764285716305
Lite-On Technology Corporation (TWSE:2301),2026,4273.818214285912
Lite-On Technology Corporation (TWSE:2301),2027,4373.560000000193
Sonova Holding AG (SWX:SOON),2016,800.8
Sonova Holding AG (SWX:SOON),2017,856.57
Sonova Holding AG (SWX:SOON),2018,875.87
Sonova Holding AG (SWX:SOON),2019,909.44
Sonova Holding AG (SWX:SOON),2020,812.66
Sonova Holding AG (SWX:SOON),2021,950.24
Sonova Holding AG (SWX:SOON),2022,1183.73
Sonova Holding AG (SWX:SOON),2023,20819.285714287096
Sonova Holding AG (SWX:SOON),2024,19923.857142858644
Sonova Holding AG (SWX:SOON),2025,19028.42857143019
Sonova Holding AG (SWX:SOON),2026,18133.00000000174
Sonova Holding AG (SWX:SOON),2027,17237.571428573287
"Konka Group Co., Ltd. (SZSE:000016)",2016,2414.88
"Konka Group Co., Ltd. (SZSE:000016)",2017,3821.47
"Konka Group Co., Ltd. (SZSE:000016)",2018,5929.89
"Konka Group Co., Ltd. (SZSE:000016)",2019,7156.25
"Konka Group Co., Ltd. (SZSE:000016)",2020,6531.64
"Konka Group Co., Ltd. (SZSE:000016)",2021,6503.48
"Konka Group Co., Ltd. (SZSE:000016)",2022,3957.89
"Konka Group Co., Ltd. (SZSE:000016)",2023,20214.92857142795
"Konka Group Co., Ltd. (SZSE:000016)",2024,20918.111428570748
"Konka Group Co., Ltd. (SZSE:000016)",2025,21621.294285713546
"Konka Group Co., Ltd. (SZSE:000016)",2026,22324.477142856344
"Konka Group Co., Ltd. (SZSE:000016)",2027,23027.65999999914
GN Store Nord A/S (CPSE:GN),2016,461.8
GN Store Nord A/S (CPSE:GN),2017,508.26
GN Store Nord A/S (CPSE:GN),2018,573.06
GN Store Nord A/S (CPSE:GN),2019,709.32
GN Store Nord A/S (CPSE:GN),2020,875.43
GN Store Nord A/S (CPSE:GN),2021,1007.86
GN Store Nord A/S (CPSE:GN),2022,1321.88
GN Store Nord A/S (CPSE:GN),2023,7471.142857143719
GN Store Nord A/S (CPSE:GN),2024,7422.285714286576
GN Store Nord A/S (CPSE:GN),2025,7373.428571429432
GN Store Nord A/S (CPSE:GN),2026,7324.571428572289
GN Store Nord A/S (CPSE:GN),2027,7275.714285715146
Honeywell International Inc. (NasdaqGS:HON),2016,27677.0
Honeywell International Inc. (NasdaqGS:HON),2017,28144.0
Honeywell International Inc. (NasdaqGS:HON),2018,29046.0
Honeywell International Inc. (NasdaqGS:HON),2019,24339.0
Honeywell International Inc. (NasdaqGS:HON),2020,22169.0
Honeywell International Inc. (NasdaqGS:HON),2021,23394.0
Honeywell International Inc. (NasdaqGS:HON),2022,23825.0
Honeywell International Inc. (NasdaqGS:HON),2023,5128.652857143069
Honeywell International Inc. (NasdaqGS:HON),2024,5242.198571428775
Honeywell International Inc. (NasdaqGS:HON),2025,5355.7442857144815
Honeywell International Inc. (NasdaqGS:HON),2026,5469.290000000187
Honeywell International Inc. (NasdaqGS:HON),2027,5582.835714285893
HannStar Display Corporation (TWSE:6116),2016,523.22
HannStar Display Corporation (TWSE:6116),2017,466.33
HannStar Display Corporation (TWSE:6116),2018,416.14
HannStar Display Corporation (TWSE:6116),2019,441.83
HannStar Display Corporation (TWSE:6116),2020,475.14
HannStar Display Corporation (TWSE:6116),2021,555.26
HannStar Display Corporation (TWSE:6116),2022,507.6
HannStar Display Corporation (TWSE:6116),2023,14649.408571428961
HannStar Display Corporation (TWSE:6116),2024,15001.70428571466
HannStar Display Corporation (TWSE:6116),2025,15354.000000000362
HannStar Display Corporation (TWSE:6116),2026,15706.295714286061
HannStar Display Corporation (TWSE:6116),2027,16058.59142857176
Knorr-Bremse AG (XTRA:KBX),2016,2724.32
Knorr-Bremse AG (XTRA:KBX),2017,3263.22
Knorr-Bremse AG (XTRA:KBX),2018,3589.01
Knorr-Bremse AG (XTRA:KBX),2019,3744.72
Knorr-Bremse AG (XTRA:KBX),2020,3252.57
Knorr-Bremse AG (XTRA:KBX),2021,3637.54
Knorr-Bremse AG (XTRA:KBX),2022,4080.19
Knorr-Bremse AG (XTRA:KBX),2023,5994.527142857126
Knorr-Bremse AG (XTRA:KBX),2024,6683.0435714285095
Knorr-Bremse AG (XTRA:KBX),2025,7371.559999999893
Knorr-Bremse AG (XTRA:KBX),2026,8060.076428571277
Knorr-Bremse AG (XTRA:KBX),2027,8748.592857142661
AUO Corporation (TWSE:2409),2016,9099.27
AUO Corporation (TWSE:2409),2017,8647.97
AUO Corporation (TWSE:2409),2018,8632.78
AUO Corporation (TWSE:2409),2019,8288.11
AUO Corporation (TWSE:2409),2020,7665.86
AUO Corporation (TWSE:2409),2021,8645.83
AUO Corporation (TWSE:2409),2022,7574.29
AUO Corporation (TWSE:2409),2023,1809.474285714368
AUO Corporation (TWSE:2409),2024,1868.0767857143653
AUO Corporation (TWSE:2409),2025,1926.6792857143625
AUO Corporation (TWSE:2409),2026,1985.2817857143598
AUO Corporation (TWSE:2409),2027,2043.884285714357
Skyworth Group Limited (SEHK:751),2016,4360.59
Skyworth Group Limited (SEHK:751),2017,4301.87
Skyworth Group Limited (SEHK:751),2018,4472.95
Skyworth Group Limited (SEHK:751),2019,4071.35
Skyworth Group Limited (SEHK:751),2020,4502.62
Skyworth Group Limited (SEHK:751),2021,5794.92
Skyworth Group Limited (SEHK:751),2022,6192.01
Skyworth Group Limited (SEHK:751),2023,12958.401428571322
Skyworth Group Limited (SEHK:751),2024,13582.847857142726
Skyworth Group Limited (SEHK:751),2025,14207.29428571413
Skyworth Group Limited (SEHK:751),2026,14831.740714285534
Skyworth Group Limited (SEHK:751),2027,15456.187142856937
Hanwha Corporation (KOSE:A000880),2016,31924.18
Hanwha Corporation (KOSE:A000880),2017,34053.49
Hanwha Corporation (KOSE:A000880),2018,32984.24
Hanwha Corporation (KOSE:A000880),2019,34600.94
Hanwha Corporation (KOSE:A000880),2020,34723.75
Hanwha Corporation (KOSE:A000880),2021,34951.12
Hanwha Corporation (KOSE:A000880),2022,41798.26
Hanwha Corporation (KOSE:A000880),2023,36828.192857148206
Hanwha Corporation (KOSE:A000880),2024,33618.98500000555
Hanwha Corporation (KOSE:A000880),2025,30409.7771428629
Hanwha Corporation (KOSE:A000880),2026,27200.569285720245
Hanwha Corporation (KOSE:A000880),2027,23991.361428577595
Arçelik Anonim Sirketi (IBSE:ARCLK),2016,381.49
Arçelik Anonim Sirketi (IBSE:ARCLK),2017,507.8
Arçelik Anonim Sirketi (IBSE:ARCLK),2018,650.39
Arçelik Anonim Sirketi (IBSE:ARCLK),2019,768.45
Arçelik Anonim Sirketi (IBSE:ARCLK),2020,957.3
Arçelik Anonim Sirketi (IBSE:ARCLK),2021,1687.31
Arçelik Anonim Sirketi (IBSE:ARCLK),2022,3339.62
Arçelik Anonim Sirketi (IBSE:ARCLK),2023,5009.64571428589
Arçelik Anonim Sirketi (IBSE:ARCLK),2024,5394.370000000149
Arçelik Anonim Sirketi (IBSE:ARCLK),2025,5779.094285714408
Arçelik Anonim Sirketi (IBSE:ARCLK),2026,6163.8185714286665
Arçelik Anonim Sirketi (IBSE:ARCLK),2027,6548.542857142926
"Hyundai Mobis Co.,Ltd (KOSE:A012330)",2016,24450.0
"Hyundai Mobis Co.,Ltd (KOSE:A012330)",2017,22754.18
"Hyundai Mobis Co.,Ltd (KOSE:A012330)",2018,22678.7
"Hyundai Mobis Co.,Ltd (KOSE:A012330)",2019,24337.87
"Hyundai Mobis Co.,Ltd (KOSE:A012330)",2020,23672.44
"Hyundai Mobis Co.,Ltd (KOSE:A012330)",2021,27020.88
"Hyundai Mobis Co.,Ltd (KOSE:A012330)",2022,34052.03
"Hyundai Mobis Co.,Ltd (KOSE:A012330)",2023,6029.477142856998
"Hyundai Mobis Co.,Ltd (KOSE:A012330)",2024,6333.406785714113
"Hyundai Mobis Co.,Ltd (KOSE:A012330)",2025,6637.336428571228
"Hyundai Mobis Co.,Ltd (KOSE:A012330)",2026,6941.266071428342
"Hyundai Mobis Co.,Ltd (KOSE:A012330)",2027,7245.195714285456
International Game Technology PLC (NYSE:IGT),2016,3135.84
International Game Technology PLC (NYSE:IGT),2017,3020.61
International Game Technology PLC (NYSE:IGT),2018,2263.25
International Game Technology PLC (NYSE:IGT),2019,2335.0
International Game Technology PLC (NYSE:IGT),2020,1980.0
International Game Technology PLC (NYSE:IGT),2021,2131.0
International Game Technology PLC (NYSE:IGT),2022,2225.0
International Game Technology PLC (NYSE:IGT),2023,1951.4385714286002
International Game Technology PLC (NYSE:IGT),2024,1962.2371428571664
International Game Technology PLC (NYSE:IGT),2025,1973.0357142857329
International Game Technology PLC (NYSE:IGT),2026,1983.8342857142993
International Game Technology PLC (NYSE:IGT),2027,1994.6328571428655
Vestel Elektronik Sanayi ve Ticaret Anonim Sirketi (IBSE:VESTL),2016,262.65
Vestel Elektronik Sanayi ve Ticaret Anonim Sirketi (IBSE:VESTL),2017,342.13
Vestel Elektronik Sanayi ve Ticaret Anonim Sirketi (IBSE:VESTL),2018,409.22
Vestel Elektronik Sanayi ve Ticaret Anonim Sirketi (IBSE:VESTL),2019,456.13
Vestel Elektronik Sanayi ve Ticaret Anonim Sirketi (IBSE:VESTL),2020,549.2
Vestel Elektronik Sanayi ve Ticaret Anonim Sirketi (IBSE:VESTL),2021,830.71
Vestel Elektronik Sanayi ve Ticaret Anonim Sirketi (IBSE:VESTL),2022,1580.7
Vestel Elektronik Sanayi ve Ticaret Anonim Sirketi (IBSE:VESTL),2023,1094.6042857143102
Vestel Elektronik Sanayi ve Ticaret Anonim Sirketi (IBSE:VESTL),2024,1140.0657142857353
Vestel Elektronik Sanayi ve Ticaret Anonim Sirketi (IBSE:VESTL),2025,1185.5271428571605
Vestel Elektronik Sanayi ve Ticaret Anonim Sirketi (IBSE:VESTL),2026,1230.9885714285858
Vestel Elektronik Sanayi ve Ticaret Anonim Sirketi (IBSE:VESTL),2027,1276.4500000000112
ZTE Corporation (SZSE:000063),2016,9672.35
ZTE Corporation (SZSE:000063),2017,10273.97
ZTE Corporation (SZSE:000063),2018,7965.26
ZTE Corporation (SZSE:000063),2019,7967.57
ZTE Corporation (SZSE:000063),2020,9502.09
ZTE Corporation (SZSE:000063),2021,10252.29
ZTE Corporation (SZSE:000063),2022,10668.22
ZTE Corporation (SZSE:000063),2023,42037.39571428492
ZTE Corporation (SZSE:000063),2024,43642.96642857051
ZTE Corporation (SZSE:000063),2025,45248.537142856105
ZTE Corporation (SZSE:000063),2026,46854.1078571417
ZTE Corporation (SZSE:000063),2027,48459.67857142729
Seagate Technology Holdings plc (NasdaqGS:STX),2016,8009.0
Seagate Technology Holdings plc (NasdaqGS:STX),2017,7496.0
Seagate Technology Holdings plc (NasdaqGS:STX),2018,7885.0
Seagate Technology Holdings plc (NasdaqGS:STX),2019,7304.0
Seagate Technology Holdings plc (NasdaqGS:STX),2020,7467.0
Seagate Technology Holdings plc (NasdaqGS:STX),2021,8446.0
Seagate Technology Holdings plc (NasdaqGS:STX),2022,7059.0
Seagate Technology Holdings plc (NasdaqGS:STX),2023,672.2642857142764
Seagate Technology Holdings plc (NasdaqGS:STX),2024,653.3007142857084
Seagate Technology Holdings plc (NasdaqGS:STX),2025,634.3371428571404
Seagate Technology Holdings plc (NasdaqGS:STX),2026,615.3735714285724
Seagate Technology Holdings plc (NasdaqGS:STX),2027,596.4100000000043
Seiko Epson Corporation (TSE:6724),2016,4394.06
Seiko Epson Corporation (TSE:6724),2017,4692.68
Seiko Epson Corporation (TSE:6724),2018,4580.39
Seiko Epson Corporation (TSE:6724),2019,4545.03
Seiko Epson Corporation (TSE:6724),2020,4218.18
Seiko Epson Corporation (TSE:6724),2021,4763.82
Seiko Epson Corporation (TSE:6724),2022,5527.13
Seiko Epson Corporation (TSE:6724),2023,11885.528571428384
Seiko Epson Corporation (TSE:6724),2024,12562.517857142624
Seiko Epson Corporation (TSE:6724),2025,13239.507142856864
Seiko Epson Corporation (TSE:6724),2026,13916.496428571103
Seiko Epson Corporation (TSE:6724),2027,14593.485714285343
Heidelberg Materials AG (XTRA:HEI),2016,6298.89
Heidelberg Materials AG (XTRA:HEI),2017,7154.8
Heidelberg Materials AG (XTRA:HEI),2018,7873.21
Heidelberg Materials AG (XTRA:HEI),2019,7977.82
Heidelberg Materials AG (XTRA:HEI),2020,6937.4
Heidelberg Materials AG (XTRA:HEI),2021,7680.21
Heidelberg Materials AG (XTRA:HEI),2022,9216.87
Heidelberg Materials AG (XTRA:HEI),2023,18611.249999999705
Heidelberg Materials AG (XTRA:HEI),2024,20254.151785713784
Heidelberg Materials AG (XTRA:HEI),2025,21897.053571427863
Heidelberg Materials AG (XTRA:HEI),2026,23539.955357141942
Heidelberg Materials AG (XTRA:HEI),2027,25182.85714285602
"LG Display Co., Ltd. (KOSE:A034220)",2016,16873.77
"LG Display Co., Ltd. (KOSE:A034220)",2017,16629.34
"LG Display Co., Ltd. (KOSE:A034220)",2018,15759.22
"LG Display Co., Ltd. (KOSE:A034220)",2019,16023.17
"LG Display Co., Ltd. (KOSE:A034220)",2020,16037.34
"LG Display Co., Ltd. (KOSE:A034220)",2021,18222.43
"LG Display Co., Ltd. (KOSE:A034220)",2022,18559.67
"LG Display Co., Ltd. (KOSE:A034220)",2023,273.04000000015805
"LG Display Co., Ltd. (KOSE:A034220)",2024,8.260714285890117
"LG Display Co., Ltd. (KOSE:A034220)",2025,-256.5185714283778
"LG Display Co., Ltd. (KOSE:A034220)",2026,-521.2978571426457
"LG Display Co., Ltd. (KOSE:A034220)",2027,-786.0771428569137
"Tatung Co., Ltd. (TWSE:2371)",2016,2072.25
"Tatung Co., Ltd. (TWSE:2371)",2017,1968.6
"Tatung Co., Ltd. (TWSE:2371)",2018,1948.5
"Tatung Co., Ltd. (TWSE:2371)",2019,1021.31
"Tatung Co., Ltd. (TWSE:2371)",2020,781.84
"Tatung Co., Ltd. (TWSE:2371)",2021,691.01
"Tatung Co., Ltd. (TWSE:2371)",2022,841.59
"Tatung Co., Ltd. (TWSE:2371)",2023,8924.84428571397
"Tatung Co., Ltd. (TWSE:2371)",2024,9774.087857142478
"Tatung Co., Ltd. (TWSE:2371)",2025,10623.331428570986
"Tatung Co., Ltd. (TWSE:2371)",2026,11472.574999999493
"Tatung Co., Ltd. (TWSE:2371)",2027,12321.818571428
Legrand SA (ENXTPA:LR),2016,2526.26
Legrand SA (ENXTPA:LR),2017,2769.44
Legrand SA (ENXTPA:LR),2018,3044.77
Legrand SA (ENXTPA:LR),2019,3378.78
Legrand SA (ENXTPA:LR),2020,3093.58
Legrand SA (ENXTPA:LR),2021,3649.02
Legrand SA (ENXTPA:LR),2022,4448.49
Legrand SA (ENXTPA:LR),2023,12662.004285715197
Legrand SA (ENXTPA:LR),2024,12594.170357143765
Legrand SA (ENXTPA:LR),2025,12526.336428572331
Legrand SA (ENXTPA:LR),2026,12458.502500000899
Legrand SA (ENXTPA:LR),2027,12390.668571429465
"Sichuan Changhong Electric Co.,Ltd. (SHSE:600839)",2016,7905.86
"Sichuan Changhong Electric Co.,Ltd. (SHSE:600839)",2017,9347.79
"Sichuan Changhong Electric Co.,Ltd. (SHSE:600839)",2018,10014.47
"Sichuan Changhong Electric Co.,Ltd. (SHSE:600839)",2019,10778.73
"Sichuan Changhong Electric Co.,Ltd. (SHSE:600839)",2020,11653.22
"Sichuan Changhong Electric Co.,Ltd. (SHSE:600839)",2021,12313.81
"Sichuan Changhong Electric Co.,Ltd. (SHSE:600839)",2022,11210.43
"Sichuan Changhong Electric Co.,Ltd. (SHSE:600839)",2023,1537.4885714286113
"Sichuan Changhong Electric Co.,Ltd. (SHSE:600839)",2024,1648.103928571461
"Sichuan Changhong Electric Co.,Ltd. (SHSE:600839)",2025,1758.7192857143107
"Sichuan Changhong Electric Co.,Ltd. (SHSE:600839)",2026,1869.3346428571604
"Sichuan Changhong Electric Co.,Ltd. (SHSE:600839)",2027,1979.9500000000098
"Brother Industries, Ltd. (TSE:6448)",2016,2447.19
"Brother Industries, Ltd. (TSE:6448)",2017,2706.89
"Brother Industries, Ltd. (TSE:6448)",2018,2703.07
"Brother Industries, Ltd. (TSE:6448)",2019,2432.45
"Brother Industries, Ltd. (TSE:6448)",2020,2275.77
"Brother Industries, Ltd. (TSE:6448)",2021,2621.95
"Brother Industries, Ltd. (TSE:6448)",2022,3195.65
"Brother Industries, Ltd. (TSE:6448)",2023,59010.03428571218
"Brother Industries, Ltd. (TSE:6448)",2024,67384.08285714012
"Brother Industries, Ltd. (TSE:6448)",2025,75758.13142856807
"Brother Industries, Ltd. (TSE:6448)",2026,84132.179999996
"Brother Industries, Ltd. (TSE:6448)",2027,92506.22857142396
TomTom N.V. (ENXTAM:TOM2),2016,446.79
TomTom N.V. (ENXTAM:TOM2),2017,311.19
TomTom N.V. (ENXTAM:TOM2),2018,224.37
TomTom N.V. (ENXTAM:TOM2),2019,196.88
TomTom N.V. (ENXTAM:TOM2),2020,111.19
TomTom N.V. (ENXTAM:TOM2),2021,105.91
TomTom N.V. (ENXTAM:TOM2),2022,91.9
TomTom N.V. (ENXTAM:TOM2),2023,10153.42857142977
TomTom N.V. (ENXTAM:TOM2),2024,9931.07142857265
TomTom N.V. (ENXTAM:TOM2),2025,9708.714285715529
TomTom N.V. (ENXTAM:TOM2),2026,9486.357142858407
TomTom N.V. (ENXTAM:TOM2),2027,9264.000000001286
"Micro-Star International Co., Ltd. (TWSE:2377)",2016,2694.55
"Micro-Star International Co., Ltd. (TWSE:2377)",2017,2822.73
"Micro-Star International Co., Ltd. (TWSE:2377)",2018,3162.76
"Micro-Star International Co., Ltd. (TWSE:2377)",2019,3231.69
"Micro-Star International Co., Ltd. (TWSE:2377)",2020,3867.06
"Micro-Star International Co., Ltd. (TWSE:2377)",2021,5052.07
"Micro-Star International Co., Ltd. (TWSE:2377)",2022,4777.71
"Micro-Star International Co., Ltd. (TWSE:2377)",2023,13962.247142856615
"Micro-Star International Co., Ltd. (TWSE:2377)",2024,14211.054285713748
"Micro-Star International Co., Ltd. (TWSE:2377)",2025,14459.86142857088
"Micro-Star International Co., Ltd. (TWSE:2377)",2026,14708.668571428014
"Micro-Star International Co., Ltd. (TWSE:2377)",2027,14957.475714285147
HTC Corporation (TWSE:2498),2016,2122.76
HTC Corporation (TWSE:2498),2017,1877.32
HTC Corporation (TWSE:2498),2018,717.37
HTC Corporation (TWSE:2498),2019,246.69
HTC Corporation (TWSE:2498),2020,130.99
HTC Corporation (TWSE:2498),2021,111.73
HTC Corporation (TWSE:2498),2022,82.74
HTC Corporation (TWSE:2498),2023,53209.99999999857
HTC Corporation (TWSE:2498),2024,49137.28571428459
HTC Corporation (TWSE:2498),2025,45064.57142857062
HTC Corporation (TWSE:2498),2026,40991.85714285665
HTC Corporation (TWSE:2498),2027,36919.14285714267
TCL Technology Group Corporation (SZSE:000100),2016,12121.28
TCL Technology Group Corporation (SZSE:000100),2017,12211.99
TCL Technology Group Corporation (SZSE:000100),2018,2290.96
TCL Technology Group Corporation (SZSE:000100),2019,9148.48
TCL Technology Group Corporation (SZSE:000100),2020,9125.1
TCL Technology Group Corporation (SZSE:000100),2021,18184.14
TCL Technology Group Corporation (SZSE:000100),2022,21195.55
TCL Technology Group Corporation (SZSE:000100),2023,25428.142857143255
TCL Technology Group Corporation (SZSE:000100),2024,27834.678571428794
TCL Technology Group Corporation (SZSE:000100),2025,30241.214285714334
TCL Technology Group Corporation (SZSE:000100),2026,32647.749999999873
TCL Technology Group Corporation (SZSE:000100),2027,35054.28571428541
Nabtesco Corporation (TSE:6268),2016,1175.99
Nabtesco Corporation (TSE:6268),2017,1354.37
Nabtesco Corporation (TSE:6268),2018,1441.95
Nabtesco Corporation (TSE:6268),2019,1422.25
Nabtesco Corporation (TSE:6268),2020,1382.43
Nabtesco Corporation (TSE:6268),2021,1460.17
Nabtesco Corporation (TSE:6268),2022,1555.71
Nabtesco Corporation (TSE:6268),2023,-14.311428571389705
Nabtesco Corporation (TSE:6268),2024,-71.04035714281605
Nabtesco Corporation (TSE:6268),2025,-127.76928571424239
Nabtesco Corporation (TSE:6268),2026,-184.49821428566872
Nabtesco Corporation (TSE:6268),2027,-241.2271428570951
"Gree Electric Appliances, Inc. of Zhuhai (SZSE:000651)",2016,9966.21
"Gree Electric Appliances, Inc. of Zhuhai (SZSE:000651)",2017,13633.44
"Gree Electric Appliances, Inc. of Zhuhai (SZSE:000651)",2018,18925.74
"Gree Electric Appliances, Inc. of Zhuhai (SZSE:000651)",2019,19649.67
"Gree Electric Appliances, Inc. of Zhuhai (SZSE:000651)",2020,17000.91
"Gree Electric Appliances, Inc. of Zhuhai (SZSE:000651)",2021,19511.66
"Gree Electric Appliances, Inc. of Zhuhai (SZSE:000651)",2022,19194.96
"Gree Electric Appliances, Inc. of Zhuhai (SZSE:000651)",2023,12442.417142856148
"Gree Electric Appliances, Inc. of Zhuhai (SZSE:000651)",2024,10976.227499998993
"Gree Electric Appliances, Inc. of Zhuhai (SZSE:000651)",2025,9510.037857141839
"Gree Electric Appliances, Inc. of Zhuhai (SZSE:000651)",2026,8043.848214284685
"Gree Electric Appliances, Inc. of Zhuhai (SZSE:000651)",2027,6577.658571427532
Inspur Digital Enterprise Technology Limited (SEHK:596),2016,104.98
Inspur Digital Enterprise Technology Limited (SEHK:596),2017,162.15
Inspur Digital Enterprise Technology Limited (SEHK:596),2018,192.29
